time/time_elapsed,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/total_timesteps,time/fps,train/learning_rate,train/kl_divergence_loss,train/is_line_search_success,train/explained_variance,train/std,train/n_updates,train/policy_objective,train/value_loss
2405,428.81,560,1361.8683955799997,1146880,476,0.001,0.009898526594042778,1.0,0.9970184513367712,0.21511030197143555,559,0.09909351915121078,2.572453145310283
2409,428.29,561,1361.1593860900002,1148928,476,0.001,0.009700356982648373,1.0,0.998336332035251,0.21482932567596436,560,0.06788446754217148,3.4885705173015595
2413,430.59,562,1367.06208318,1150976,476,0.001,0.009480787441134453,1.0,0.9987320594955236,0.21431386470794678,561,0.0689433217048645,2.0934225887060167
2417,431.99,563,1371.5547361600004,1153024,476,0.001,0.009474341757595539,1.0,0.9981170827522874,0.21481233835220337,562,0.05251387879252434,1.3599816825240851
2421,428.41,564,1359.8629243799996,1155072,477,0.001,0.009684798307716846,1.0,0.9988250342430547,0.21440483629703522,563,0.08594794571399689,1.1822265585884453
2427,427.18,565,1357.01118706,1157120,476,0.001,0.009571753442287445,1.0,0.9987526837503538,0.213601753115654,564,0.0680152103304863,1.7278820853680372
2430,431.21,566,1369.59745308,1159168,476,0.001,0.009609035216271877,1.0,0.9987896892707795,0.21330690383911133,565,0.06002219766378403,1.7219932157546283
2435,432.37,567,1372.53366567,1161216,476,0.001,0.009558076970279217,1.0,0.9989397891331464,0.21354158222675323,566,0.06562241166830063,1.1652513729408382
2438,431.39,568,1369.663222,1163264,476,0.001,0.009965065866708755,1.0,0.9984889930346981,0.2142280489206314,567,0.04404382035136223,1.3619770593941212
2444,430.97,569,1371.51076137,1165312,476,0.001,0.006428664084523916,1.0,0.9991036822320893,0.21367980539798737,568,0.06902150809764862,1.8557965993881225
2447,432.31,570,1374.4699024599997,1167360,476,0.001,0.008885613642632961,1.0,0.9988670769380406,0.21378274261951447,569,0.06248573958873749,1.692857587710023
2452,430.25,571,1368.5647940899999,1169408,476,0.001,0.009831372648477554,1.0,0.9991748066386208,0.21375681459903717,570,0.06310180574655533,0.880215554498136
2456,429.22,572,1365.28440007,1171456,476,0.001,0.009929896332323551,1.0,0.9987366248387843,0.21398217976093292,571,0.054409682750701904,1.2702432140707969
2461,433.43,573,1378.58821578,1173504,476,0.001,0.00968900602310896,1.0,0.9988562448415905,0.21321743726730347,572,0.05455702543258667,1.4358737722039223
2465,431.28,574,1373.0242883399999,1175552,476,0.001,0.009886298328638077,1.0,0.9957262985408306,0.21291929483413696,573,0.07236761599779129,0.7339360699057579
2469,431.73,575,1374.4444646000002,1177600,476,0.001,0.009868423454463482,1.0,0.9984881391283125,0.2123425006866455,574,0.08387631177902222,3.3868509843945502
2474,432.01,576,1376.5680784200003,1179648,476,0.001,0.009451985359191895,1.0,0.9927959037013352,0.21193362772464752,575,0.06544198840856552,13.278222205489874
2477,433.92,577,1382.00166829,1181696,476,0.001,0.009702171199023724,1.0,0.9981465470045805,0.21070057153701782,576,0.05687762051820755,3.3541999354958536
2482,433.63,578,1382.57432941,1183744,476,0.001,0.009105528704822063,1.0,0.9947284297086298,0.20995481312274933,577,0.06411435455083847,10.320614938437938
2485,439.88,579,1400.2929702699998,1185792,477,0.001,0.009616660885512829,1.0,0.9975828328169882,0.21020294725894928,578,0.07032441347837448,3.017431151121855
2492,436.83,580,1392.20438576,1187840,476,0.001,0.009888933971524239,1.0,0.9985721895936877,0.21053056418895721,579,0.07146244496107101,1.171571272611618
2496,435.11,581,1386.4008773799997,1189888,476,0.001,0.009572275914251804,1.0,0.9986518215155229,0.2104378193616867,580,0.05433372035622597,3.460729132965207
2500,436.43,582,1390.3783549900002,1191936,476,0.001,0.009333240799605846,1.0,0.9988173918100074,0.2104453593492508,581,0.07484515011310577,2.0802302066236735
2504,441.61,583,1406.11636923,1193984,476,0.001,0.009476613253355026,1.0,0.9982595982728526,0.20940881967544556,582,0.06373310089111328,2.6584816329181193
2508,441.12,584,1405.4971668900002,1196032,476,0.001,0.009693879634141922,1.0,0.9979813690297306,0.20921993255615234,583,0.11540623009204865,1.8258334599435329
2512,436.77,585,1394.6219305200002,1198080,476,0.001,0.006454909220337868,1.0,0.9977570567280054,0.21003137528896332,584,0.05621759593486786,1.9496091227978467
2516,439.02,586,1402.91320513,1200128,476,0.001,0.009733856655657291,1.0,0.9986894675530493,0.21002189815044403,585,0.13221031427383423,3.2063609465956686
2520,442.21,587,1412.8018685700001,1202176,476,0.001,0.009652355685830116,1.0,0.9981592721305788,0.20948125422000885,586,0.05288082733750343,1.5005742449313402
2524,439.64,588,1407.9805451799998,1204224,477,0.001,0.009275931864976883,1.0,0.9982989191776142,0.20913849771022797,587,0.07550334930419922,2.600999543070793
2528,440.3,589,1409.76869408,1206272,477,0.001,0.009967074729502201,1.0,0.9991929854732007,0.20941264927387238,588,0.06851477175951004,2.0688093811273576
2531,441.79,590,1413.27470368,1208320,477,0.001,0.009921915829181671,1.0,0.99389493977651,0.2097756266593933,589,0.09837202727794647,1.6395972974598407
2535,441.33,591,1410.5132311000002,1210368,477,0.001,0.006424387451261282,1.0,0.9985931452829391,0.2090299278497696,590,0.058063242584466934,1.104646673053503
2540,439.28,592,1406.4059737,1212416,477,0.001,0.00954445544630289,1.0,0.9989647406619042,0.2085161656141281,591,0.05530795454978943,1.061332718282938
2543,439.46,593,1407.7055244199998,1214464,477,0.001,0.009848454035818577,1.0,0.9989845209056512,0.20912285149097443,592,0.051762040704488754,2.374056373536587
2549,440.01,594,1409.98363823,1216512,477,0.001,0.006396860349923372,1.0,0.9988288818858564,0.20849257707595825,593,0.05177631974220276,2.2692492976784706
2552,442.56,595,1416.6932591899997,1218560,477,0.001,0.009719599038362503,1.0,0.9982968949479982,0.20852260291576385,594,0.18365530669689178,1.6869526524096727
2558,443.56,596,1421.2704341500003,1220608,477,0.001,0.009835906326770782,1.0,0.9983867605915293,0.2094135284423828,595,0.12338023632764816,1.629545522108674
2562,442.79,597,1420.4624695200002,1222656,477,0.001,0.009945780038833618,1.0,0.998999337432906,0.2093546986579895,596,0.06505167484283447,1.7001988150179386
2566,444.63,598,1424.90974627,1224704,477,0.001,0.00939528364688158,1.0,0.9992125235148706,0.2098020315170288,597,0.05548620969057083,2.7977636124938727
2570,448.58,599,1438.3796668600003,1226752,477,0.001,0.006701322738081217,1.0,0.9980443546082824,0.20980657637119293,598,0.06113254278898239,1.3045190267264843
2574,448.25,600,1435.81056961,1228800,477,0.001,0.009488251060247421,1.0,0.9982432977994904,0.209151029586792,599,0.0774221196770668,1.355413119494915
2578,449.14,601,1438.6408040599993,1230848,477,0.001,0.009960654191672802,1.0,0.9986615233356133,0.20905542373657227,600,0.06113075092434883,1.279639514349401
2582,446.41,602,1429.76789457,1232896,477,0.001,0.00975548755377531,1.0,0.9960484490729868,0.20884503424167633,601,0.06181228905916214,0.7405819164589047
2588,447.27,603,1431.5819389499998,1234944,477,0.001,0.006416914518922567,1.0,0.9924094555899501,0.2088368684053421,602,0.0635901540517807,16.035462557524443
2591,450.92,604,1443.1657336699998,1236992,477,0.001,0.006378026679158211,1.0,0.9525700099766254,0.20849305391311646,603,0.040296170860528946,64.48852481245994
2598,446.57,605,1431.1954209900002,1239040,476,0.001,0.009359977208077908,1.0,0.9894750937819481,0.20722521841526031,604,0.058145374059677124,6.541063811630011
2602,447.23,606,1433.2354441,1241088,476,0.001,0.009468898177146912,1.0,0.9972259809728712,0.20719389617443085,605,0.11874698102474213,5.6873609006404875
2605,451.21,607,1443.8980565600002,1243136,477,0.001,0.009778582490980625,1.0,0.9985815527616069,0.20704948902130127,606,0.05705486238002777,2.934577437862754
2610,448.71,608,1434.8129819600001,1245184,477,0.001,0.009905227459967136,1.0,0.9973609433509409,0.20635579526424408,607,0.06682965159416199,2.801987813785672
2613,450.05,609,1436.5685913900002,1247232,477,0.001,0.009769034571945667,1.0,0.9987138544674963,0.20593120157718658,608,0.0627438947558403,0.9046747583895922
2618,453.31,610,1444.6898507499998,1249280,477,0.001,0.00958405900746584,1.0,0.9951032595708966,0.20602108538150787,609,0.07072214037179947,0.867719410546124
2622,453.05,611,1445.9510880899998,1251328,477,0.001,0.009831934235990047,1.0,0.9987492120126262,0.20527780055999756,610,0.0797947347164154,1.0663568034768105
2626,454.04,612,1448.6806845700003,1253376,477,0.001,0.00974753126502037,1.0,0.9983611456118524,0.20464949309825897,611,0.05930720642209053,1.6533533304929733
2629,454.85,613,1453.6291741500004,1255424,477,0.001,0.00994868390262127,1.0,0.9988511783303693,0.20502197742462158,612,0.05689239501953125,1.0072825755923986
2634,450.47,614,1439.60268694,1257472,477,0.001,0.006348335649818182,1.0,0.9992826663074084,0.2048567533493042,613,0.060503676533699036,1.488305551186204
2637,450.83,615,1439.8929505300007,1259520,477,0.001,0.009920935146510601,1.0,0.9762526229023933,0.20519304275512695,614,0.0468452051281929,85.75311240106821
2642,451.82,616,1442.6506236600003,1261568,477,0.001,0.00643908092752099,1.0,0.9982959089102224,0.2053019404411316,615,0.06099671497941017,1.5449220560491086
2645,448.0,617,1430.34563479,1263616,477,0.001,0.009648392908275127,1.0,0.9992263520252891,0.20455317199230194,616,0.06726616621017456,1.3408320864662528
2650,449.23,618,1433.5839165,1265664,477,0.001,0.009439919143915176,1.0,0.9991776240058243,0.20426960289478302,617,0.05252286046743393,2.0285013776272534
2653,450.84,619,1435.73639791,1267712,477,0.001,0.009682893753051758,1.0,0.9986474396428093,0.20389176905155182,618,0.06747351586818695,1.1695406071841716
2659,452.18,620,1439.4029423600005,1269760,477,0.001,0.007719963323324919,1.0,0.9988865002524108,0.20318163931369781,619,0.04565109312534332,1.9404534623026848
2663,452.18,621,1437.5387576199998,1271808,477,0.001,0.0064095668494701385,1.0,0.998966759769246,0.20322316884994507,620,0.05652514100074768,1.0973709598183632
2667,453.32,622,1442.3131791299998,1273856,477,0.001,0.009240548126399517,1.0,0.997518589021638,0.20252086222171783,621,0.06569773703813553,0.9678842997178435
2670,450.08,623,1434.169519,1275904,477,0.001,0.006508709862828255,1.0,0.9990581017336808,0.20216132700443268,622,0.05045662820339203,1.857744774594903
2675,452.17,624,1440.9436552199998,1277952,477,0.001,0.009690028615295887,1.0,0.9986951295286417,0.20159561932086945,623,0.07209925353527069,3.7690611332654953
2678,456.08,625,1454.11737861,1280000,477,0.001,0.009948506020009518,1.0,0.999205230968073,0.20141415297985077,624,0.08834964036941528,2.0667044155299665
2684,454.81,626,1449.33265121,1282048,477,0.001,0.00975330825895071,1.0,0.9992407608660869,0.20135313272476196,625,0.07383498549461365,1.582956076040864
2688,455.95,627,1452.1142197699999,1284096,477,0.001,0.009523434564471245,1.0,0.9984617413720116,0.2012156844139099,626,0.06395240873098373,2.2940461348742245
2691,457.43,628,1457.1326757999998,1286144,477,0.001,0.009438428096473217,1.0,0.9990113106323406,0.20038604736328125,627,0.05584133043885231,1.6557986874133348
2696,456.71,629,1455.3010793199999,1288192,477,0.001,0.009035085327923298,1.0,0.9990295846946537,0.20064501464366913,628,0.05850118398666382,2.2618584178388117
2700,454.32,630,1448.8637096299997,1290240,477,0.001,0.009711352176964283,1.0,0.9995005317032337,0.20085829496383667,629,0.05904316157102585,1.8631452586501838
2705,454.32,631,1448.01995284,1292288,477,0.001,0.009662984870374203,1.0,0.9987848974997178,0.2000451534986496,630,0.06359285861253738,2.907085470482707
2708,453.92,632,1444.88961884,1294336,477,0.001,0.0064056324772536755,1.0,0.9907624926418066,0.19913367927074432,631,0.047285716980695724,1.0561024729162454
2713,454.18,633,1443.9320558899997,1296384,477,0.001,0.009714491665363312,1.0,0.9986143268179148,0.19893039762973785,632,0.0646771639585495,1.0019852373749019
2716,453.59,634,1442.8148552599998,1298432,477,0.001,0.009059402160346508,1.0,0.9917833795771003,0.19908533990383148,633,0.05267560854554176,1.2927453059703111
2721,448.93,635,1427.30438665,1300480,477,0.001,0.009760836139321327,1.0,0.9989625407615677,0.19842888414859772,634,0.06380061060190201,1.6271314319223165
2725,450.19,636,1428.7785114500002,1302528,477,0.001,0.009379277937114239,1.0,0.9984489280031994,0.1989622563123703,635,0.10394822806119919,4.7009035557508465
2729,453.79,637,1442.6091529799999,1304576,477,0.001,0.009683110751211643,1.0,0.9987495308741927,0.19922254979610443,636,0.09551714360713959,1.20614361371845
2733,455.65,638,1446.9039666000003,1306624,478,0.001,0.0063695101998746395,1.0,0.9993633521371521,0.19919119775295258,637,0.04690445214509964,1.1887396525591611
2738,456.32,639,1449.6786338900001,1308672,477,0.001,0.009734895080327988,1.0,0.9987567118369043,0.19905711710453033,638,0.053588736802339554,1.4728072572499513
2742,456.22,640,1449.9279047900002,1310720,477,0.001,0.009663865901529789,1.0,0.998731576371938,0.19896073639392853,639,0.05546576902270317,2.3852490074932575
2748,455.91,641,1450.1440471099997,1312768,477,0.001,0.009817610494792461,1.0,0.9985534760635346,0.19889523088932037,640,0.10005462914705276,2.0815872225910423
2752,458.13,642,1457.0804115800001,1314816,477,0.001,0.009876267053186893,1.0,0.9991862522438169,0.19865433871746063,641,0.06168846786022186,1.6814867991954088
2758,457.67,643,1455.8585616,1316864,477,0.001,0.009693888016045094,1.0,0.9984203771455213,0.19794060289859772,642,0.0685766264796257,1.7242073640227318
2762,456.72,644,1453.37877869,1318912,477,0.001,0.00969497486948967,1.0,0.9989624611334875,0.19742436707019806,643,0.0776706114411354,1.2446365505456924
2767,457.83,645,1454.1883863100004,1320960,477,0.001,0.009674587287008762,1.0,0.9988962324569002,0.19718720018863678,644,0.07276801764965057,1.1717512743547558
2770,460.82,646,1461.4421229000002,1323008,477,0.001,0.006549491081386805,1.0,0.9973170903977007,0.19670377671718597,645,0.0493236742913723,0.406572294794023
2775,462.38,647,1467.40929691,1325056,477,0.001,0.009845552034676075,1.0,0.9964966189581901,0.19717420637607574,646,0.05847189947962761,0.6961697492748499
2779,463.34,648,1469.9657299100002,1327104,477,0.001,0.009673095308244228,1.0,0.9993469422333874,0.1963510364294052,647,0.04466666653752327,1.1111212939023971
2782,463.76,649,1472.01842746,1329152,477,0.001,0.009523466229438782,1.0,0.9991485151113011,0.19615747034549713,648,0.05921551212668419,1.8479322593659162
2787,465.05,650,1474.2808739599996,1331200,477,0.001,0.00959604512900114,1.0,0.9981690378626809,0.19601549208164215,649,0.16656486690044403,0.9668188415467739
2791,467.74,651,1482.5822781300003,1333248,477,0.001,0.009819597005844116,1.0,0.9973599459044635,0.1951035112142563,650,0.06643947213888168,0.760826131887734
2795,469.39,652,1486.61857134,1335296,477,0.001,0.00966623891144991,1.0,0.9990613658446819,0.19505013525485992,651,0.06884840875864029,1.5400891564786434
2800,471.65,653,1492.9751319899997,1337344,477,0.001,0.009817684069275856,1.0,0.9981317899655551,0.1948089599609375,652,0.06917748600244522,0.3039264115039259
2804,470.31,654,1490.64237611,1339392,477,0.001,0.006414716597646475,1.0,0.9990917763207108,0.1940630078315735,653,0.07052896916866302,1.2172766773030161
2809,470.06,655,1490.6962956400002,1341440,477,0.001,0.00998114887624979,1.0,0.999043233692646,0.19335748255252838,654,0.0472923219203949,1.291737716086209
2812,469.71,656,1490.62136252,1343488,477,0.001,0.006391745060682297,1.0,0.9992897037300281,0.1935514360666275,655,0.10970687866210938,0.6366588357836008
2817,470.77,657,1493.6259925700003,1345536,477,0.001,0.009744607843458652,1.0,0.9994901612517424,0.1935817152261734,656,0.1336590051651001,0.8228769924491643
2821,475.73,658,1509.9804406900003,1347584,477,0.001,0.009642465971410275,1.0,0.9991149808047339,0.19344337284564972,657,0.059882838279008865,0.6506561980582773
2825,475.73,659,1511.1782428200004,1349632,477,0.001,0.009607157669961452,1.0,0.9990859938552603,0.19396786391735077,658,0.07828903198242188,2.391867107525468
2829,475.07,660,1507.0553727400004,1351680,477,0.001,0.006503259297460318,1.0,0.9970602721441537,0.19421015679836273,659,0.04578319564461708,0.5805217466317117
2833,474.67,661,1505.7110812100002,1353728,477,0.001,0.006446221377700567,1.0,0.9805875401943922,0.19429199397563934,660,0.046335794031620026,12.437851991131902
2837,474.33,662,1504.0104467800004,1355776,477,0.001,0.009439568035304546,1.0,0.9936667056754231,0.19414304196834564,661,0.13150490820407867,2.3670976271852853
2843,475.02,663,1506.65420629,1357824,477,0.001,0.006379942875355482,1.0,0.9966641748324037,0.19379150867462158,662,0.056396130472421646,1.6596359161660075
2848,473.14,664,1501.5225775800002,1359872,477,0.001,0.009576898999512196,1.0,0.9980330294929445,0.194165900349617,663,0.08515117317438126,1.5743936127051712
2853,473.91,665,1502.8469470599998,1361920,477,0.001,0.009732377715408802,1.0,0.9988273748895153,0.19425971806049347,664,0.05921586975455284,1.9116136692464352
2857,471.17,666,1494.91757937,1363968,477,0.001,0.009739710949361324,1.0,0.9971357677131891,0.19417192041873932,665,0.0736347883939743,0.39236252373084424
2863,473.4,667,1501.2266163499999,1366016,477,0.001,0.009307033382356167,1.0,0.9994560505147092,0.19405393302440643,666,0.06649040430784225,0.6397221797145903
2867,473.4,668,1501.5332153400002,1368064,477,0.001,0.009500060230493546,1.0,0.9977229004725814,0.1939529925584793,667,0.09422530233860016,2.089266212657094
2871,466.14,669,1479.3010751699999,1370112,477,0.001,0.009377595968544483,1.0,0.9939944352954626,0.19365064799785614,668,0.0720122754573822,1.0203239519149065
2876,467.41,670,1481.91033971,1372160,476,0.001,0.009080319665372372,1.0,0.9544154442846775,0.19386829435825348,669,0.02823544666171074,127.1891618952155
2880,470.07,671,1488.1009740799998,1374208,477,0.001,0.0068247937597334385,1.0,0.9877302329987288,0.19344128668308258,670,0.05513210594654083,1.6475406359881162
2886,470.12,672,1487.7720055799998,1376256,476,0.001,0.0063966624438762665,1.0,0.9943345845676959,0.19326044619083405,671,0.06556359678506851,0.7480802908539772
2890,469.12,673,1484.6521811799998,1378304,476,0.001,0.00841835793107748,1.0,0.99798404565081,0.1931939274072647,672,0.05971267446875572,1.2221814334392547
2895,469.9,674,1484.9814593099998,1380352,476,0.001,0.009923647157847881,1.0,0.9986940769013017,0.19335754215717316,673,0.07860556989908218,0.7441364599391818
2900,468.95,675,1482.72178114,1382400,476,0.001,0.006437802221626043,1.0,0.9961278005503118,0.1928129941225052,674,0.048440467566251755,0.8352426098659634
2904,466.23,676,1472.18115865,1384448,476,0.001,0.009692043997347355,1.0,0.9985354417003691,0.19256795942783356,675,0.14612863957881927,0.8797572297975421
2908,467.65,677,1475.0144660300002,1386496,476,0.001,0.007325680926442146,1.0,0.8573535829782486,0.1925448626279831,676,0.04738931730389595,83.96506887376309
2912,467.65,678,1474.55965009,1388544,476,0.001,0.00666709803044796,1.0,0.9761373996734619,0.19281989336013794,677,0.05586498603224754,4.160364320874214
2916,467.73,679,1474.4613022800006,1390592,476,0.001,0.009609919041395187,1.0,0.9873161027207971,0.192851722240448,678,0.06655056774616241,1.4572845689952374
2921,465.75,680,1466.82459985,1392640,476,0.001,0.009305140934884548,1.0,0.9907369529828429,0.1925547569990158,679,0.07954522222280502,2.8952742092311383
2924,463.54,681,1459.1263633700003,1394688,476,0.001,0.009989830665290356,1.0,0.9957292070612311,0.19206230342388153,680,0.08540964871644974,4.021479274332523
2929,460.02,682,1450.0727637,1396736,476,0.001,0.009725176729261875,1.0,0.9953021472319961,0.1915993094444275,681,0.07205855846405029,6.258019918203354
2932,460.6,683,1452.0371303400002,1398784,476,0.001,0.009638619609177113,1.0,0.994268387556076,0.1912439614534378,682,0.05744378641247749,9.518008027225733
2939,456.59,684,1438.9999599700002,1400832,476,0.001,0.006512040738016367,1.0,0.9981058643897995,0.19112831354141235,683,0.08530134707689285,2.0120363496243954
2943,460.67,685,1449.37177206,1402880,476,0.001,0.009505813010036945,1.0,0.9943608352914453,0.19177480041980743,684,0.05739632993936539,9.461213973164558
2949,463.47,686,1456.6044386399997,1404928,476,0.001,0.009595545940101147,1.0,0.9959933157078922,0.19136346876621246,685,0.06673122942447662,1.0474572632461787
2953,463.98,687,1457.58397476,1406976,476,0.001,0.006480031181126833,1.0,0.9940931177698076,0.19035732746124268,686,0.047801658511161804,0.8099777257069946
2957,463.98,688,1457.73844286,1409024,476,0.001,0.00973607785999775,1.0,0.9957259488292038,0.19064545631408691,687,0.051860690116882324,1.3028130671009421
2961,464.13,689,1456.9326570699998,1411072,476,0.001,0.006429349537938833,1.0,0.9978012065403163,0.19074292480945587,688,0.054947201162576675,0.968236724473536
2965,458.61,690,1442.3133608000003,1413120,476,0.001,0.009590991772711277,1.0,0.9929065513424575,0.19051681458950043,689,0.06478963047266006,7.1879123747348785
2969,459.31,691,1444.5598994600002,1415168,476,0.001,0.006416017655283213,1.0,0.9945593667216599,0.19125624001026154,690,0.05953739956021309,11.597960072755814
2975,463.12,692,1457.0419861399998,1417216,476,0.001,0.00654091639444232,1.0,0.9972597151063383,0.1904689073562622,691,0.039000120013952255,4.814643090963363
2979,459.5,693,1447.1552080899994,1419264,476,0.001,0.009826131165027618,1.0,0.9959525959566236,0.1900954246520996,692,0.15562991797924042,2.9638331562280653
2984,458.41,694,1445.11866625,1421312,476,0.001,0.009575123898684978,1.0,0.9970869403332472,0.19026827812194824,693,0.8508827686309814,5.045087266713381
2988,460.23,695,1449.3770283600002,1423360,476,0.001,0.009810741990804672,1.0,0.9965056832879782,0.19003160297870636,694,0.19018574059009552,4.1673280976712705
2993,457.69,696,1443.9672378999999,1425408,476,0.001,0.009815257973968983,1.0,0.9954203213565052,0.18945276737213135,695,0.053075216710567474,1.165847392566502
2996,454.0,697,1431.4989687799998,1427456,476,0.001,0.009495885111391544,1.0,0.9973363624885678,0.18915505707263947,696,0.08686168491840363,6.202928856015205
3002,458.55,698,1446.31449791,1429504,476,0.001,0.009670250117778778,1.0,0.9978105796035379,0.18812693655490875,697,0.06678933650255203,3.4442306622862815
3006,456.55,699,1442.05752626,1431552,476,0.001,0.009716696105897427,1.0,0.9970961068756878,0.18829594552516937,698,0.07128885388374329,3.2468648575246335
3010,454.79,700,1438.40321471,1433600,476,0.001,0.009826303459703922,1.0,0.9987914803205058,0.1874670386314392,699,0.09025847166776657,2.2823145490139725
3014,451.3,701,1427.7410014099996,1435648,476,0.001,0.009692502208054066,1.0,0.9978298584464937,0.1881168633699417,700,0.07194755226373672,5.105093838274479
3020,451.91,702,1430.2101279400001,1437696,476,0.001,0.00992775708436966,1.0,0.9988105985103175,0.18807344138622284,701,0.05880799517035484,1.793174049630761
3023,455.08,703,1438.4296517699997,1439744,476,0.001,0.00966657605022192,1.0,0.9986992788035423,0.1896921992301941,702,0.06394806504249573,3.40379194393754
3028,457.23,704,1443.3531404499997,1441792,476,0.001,0.009773570112884045,1.0,0.9971346366219223,0.1902182251214981,703,0.08210045099258423,0.4367994490079582
3031,457.4,705,1444.3685992699998,1443840,476,0.001,0.009872986935079098,1.0,0.9986106044379994,0.18962818384170532,704,0.0639224424958229,2.00868005938828
3037,456.56,706,1440.8932987800006,1445888,475,0.001,0.009586737491190434,1.0,0.9979790600482374,0.1894754320383072,705,0.08299888670444489,2.299880998581648
3041,458.74,707,1448.9547150000005,1447936,476,0.001,0.00674467533826828,1.0,0.9839110728353262,0.1894819587469101,706,0.057235490530729294,4.063233967497945
3047,458.74,708,1449.60447419,1449984,475,0.001,0.009905433282256126,1.0,0.9961849038954824,0.18862253427505493,707,0.058579105883836746,2.707626727409661
3050,457.73,709,1447.2097329399999,1452032,476,0.001,0.009813924320042133,1.0,0.9918777383863926,0.18875275552272797,708,0.05084138363599777,0.6695474660024047
3055,457.5,710,1448.6193042300001,1454080,475,0.001,0.009748338721692562,1.0,0.9972948883660138,0.18827389180660248,709,0.07445882260799408,1.950111665017903
3059,458.0,711,1451.3018560400003,1456128,475,0.001,0.009696418419480324,1.0,0.9978122063912451,0.18816840648651123,710,0.05903053283691406,2.193115010857582
3063,458.82,712,1452.84502955,1458176,475,0.001,0.009820220060646534,1.0,0.997223975835368,0.18803995847702026,711,0.07168010622262955,2.9153658248484136
3067,457.53,713,1448.66714129,1460224,476,0.001,0.009636029601097107,1.0,0.9973428486846387,0.1876467615365982,712,0.06307222694158554,4.3269930370152
3073,453.09,714,1435.57156207,1462272,475,0.001,0.00948457233607769,1.0,0.9987387501168996,0.18769675493240356,713,0.08662023395299911,2.2752630561590195
3078,454.8,715,1440.5739587199996,1464320,475,0.001,0.0063763693906366825,1.0,0.9984979967121035,0.18754540383815765,714,0.06697019934654236,3.315409082174301
3081,451.91,716,1432.96817245,1466368,475,0.001,0.009701895527541637,1.0,0.9989351802505553,0.18759290874004364,715,0.08941725641489029,1.7307794254273177
3086,447.88,717,1421.2198799700002,1468416,475,0.001,0.00952078215777874,1.0,0.998431445332244,0.18734677135944366,716,0.05824322998523712,4.252893736213446
3089,450.38,718,1427.5546803800003,1470464,475,0.001,0.006384227890521288,1.0,0.9987691438291222,0.1874305009841919,717,0.04959072172641754,2.3050913110375406
3094,451.69,719,1432.1444477999999,1472512,475,0.001,0.009790816344320774,1.0,0.9987948483321816,0.1877264827489853,718,0.07019732147455215,0.9738712303340435
3097,449.21,720,1425.12921044,1474560,476,0.001,0.009678653441369534,1.0,0.9988177808700129,0.18744014203548431,719,0.05379674583673477,2.616257815063
3101,447.59,721,1419.1342377099998,1476608,476,0.001,0.009703174233436584,1.0,0.9986054004402831,0.18706613779067993,720,0.06973674148321152,2.594610748440027
3105,449.35,722,1422.9659456299999,1478656,476,0.001,0.009648279286921024,1.0,0.9589891992509365,0.18698085844516754,721,0.04167839139699936,113.99353236407042
3109,450.93,723,1428.66153729,1480704,476,0.001,0.009546522051095963,1.0,0.9220118001103401,0.1871093511581421,722,0.09715289622545242,3.806384314596653
3113,451.63,724,1429.5996699499997,1482752,476,0.001,0.009805327281355858,1.0,0.997976559214294,0.18710225820541382,723,0.07009202241897583,2.7574240930378435
3117,451.63,725,1430.00031949,1484800,476,0.001,0.009865639731287956,1.0,0.9960488206706941,0.1869857758283615,724,0.05262814834713936,3.1580747216939926
3121,451.66,726,1430.20094397,1486848,476,0.001,0.009860928170382977,1.0,0.9899024059996009,0.18717963993549347,725,0.06379853188991547,0.9376024700701237
3125,453.06,727,1433.7716862499997,1488896,476,0.001,0.00670927157625556,1.0,0.9980439448263496,0.18710599839687347,726,0.05349620804190636,2.7152227703481913
3129,455.54,728,1441.584417,1490944,476,0.001,0.009872321970760822,1.0,0.9943751702085137,0.18679289519786835,727,0.07566326856613159,0.6725479114800692
3133,456.71,729,1446.0931826599997,1492992,476,0.001,0.009556268341839314,1.0,0.9942820561118424,0.18671374022960663,728,0.07695309817790985,1.4970738988369703
3138,455.89,730,1443.0881552599997,1495040,476,0.001,0.009685724042356014,1.0,0.997836014488712,0.18599510192871094,729,0.06944586336612701,2.58859276920557
3142,447.53,731,1417.66689111,1497088,476,0.001,0.009510655887424946,1.0,0.9984578483272344,0.18615303933620453,730,0.10114817321300507,1.7210199683904648
3147,446.91,732,1413.9069836500003,1499136,476,0.001,0.006883320864289999,1.0,0.9950228687375784,0.18584303557872772,731,0.05190436542034149,6.32347413673997
3152,446.01,733,1411.77845126,1501184,476,0.001,0.0027169601526111364,1.0,0.9886124329641461,0.18532294034957886,732,0.0019775815308094025,12.40486679635942
3156,444.41,734,1405.71284934,1503232,476,0.001,0.009759503416717052,1.0,0.9965428549330682,0.18499714136123657,733,0.08456191420555115,1.5821776200085877
3160,441.58,735,1398.70920932,1505280,476,0.001,0.009899378754198551,1.0,0.9776511993259192,0.18466615676879883,734,0.06303682923316956,17.125390632450582
3164,440.69,736,1396.73651595,1507328,476,0.001,0.0096635976806283,1.0,0.9952881005592644,0.18464095890522003,735,0.08279357850551605,6.235552942752838
3168,439.81,737,1393.1648545699998,1509376,476,0.001,0.009861607104539871,1.0,0.997543279780075,0.18497063219547272,736,0.08652125298976898,4.816674370318651
